# Genome version: Mus musculus (mm10)
#Peak_mid_point	subclass(label1#label2)
chr12:91109476	inactive;shared
chr12:91378960	inactive;shared
chr12:91405255	inactive;shared
chr12:91410008	inactive;shared
chr12:91463928	inactive;shared
chr12:91708272	inactive;shared
chr12:91755607	inactive;shared
chr12:91869732	inactive;shared
chr12:91997622	inactive;shared
chr12:92699407	inactive;shared
chr12:93886068	inactive;shared
chr12:93886469	inactive;shared
chr12:94105887	inactive;shared
chr12:94831545	inactive;shared
chr12:95526548	inactive;shared
chr12:95960672	inactive;shared
chr12:97519960	inactive;shared
chr12:98050651	inactive;shared
chr12:98179645	inactive;shared
chr12:98476707	inactive;shared
chr12:98932698	inactive;shared
chr12:99769037	inactive;shared
chr12:99790763	inactive;shared
chr13:101026034	inactive;shared
chr13:101034639	inactive;shared
chr13:101777801	inactive;shared
chr13:102004940	inactive;shared
chr13:103060328	inactive;shared
chr13:103419596	inactive;shared
chr13:104093020	inactive;shared
chr13:107767450	inactive;shared
chr13:108101483	inactive;shared
chr13:109350454	inactive;shared
chr13:109402533	inactive;shared
chr13:109456577	inactive;shared
chr13:109532060	inactive;shared
chr13:110252314	inactive;shared
chr13:110870079	inactive;shared
chr13:11168689	inactive;shared
chr13:113344054	inactive;shared
chr13:11470513	inactive;shared
chr13:114732423	inactive;shared
chr13:115653549	inactive;shared
chr13:115687712	inactive;shared
chr13:11624775	inactive;shared
chr13:117676678	inactive;shared
chr13:117842217	inactive;shared
chr13:118736248	inactive;shared
chr13:119261525	inactive;shared
chr13:13576802	inactive;shared
chr13:17976255	inactive;shared
chr13:18010731	inactive;shared
chr13:18084968	inactive;shared
chr13:18343510	inactive;shared
chr13:18471709	inactive;shared
chr13:20901450	inactive;shared
chr1:3224130	inactive;shared
chr13:25524250	inactive;shared
chr13:25755321	inactive;shared
chr13:25893423	inactive;shared
chr13:26455463	inactive;shared
chr13:28450988	inactive;shared
chr13:28481602	inactive;shared
chr13:29084035	inactive;shared
chr13:29149103	inactive;shared
chr13:29314061	inactive;shared
chr13:29402923	inactive;shared
chr13:29565752	inactive;shared
chr13:30242812	inactive;shared
chr1:33098258	inactive;shared
chr13:31337779	inactive;shared
chr13:31341004	inactive;shared
chr13:31693989	inactive;shared
chr1:33175044	inactive;shared
chr13:32055439	inactive;shared
chr1:33378903	inactive;shared
chr13:33953816	inactive;shared
chr13:34386275	inactive;shared
chr1:33588798	inactive;shared
chr13:36218762	inactive;shared
chr13:37763892	inactive;shared
chr13:38430064	inactive;shared
chr13:38798790	inactive;shared
chr13:39880288	inactive;shared
chr13:39990456	inactive;shared
chr13:41124762	inactive;shared
chr13:43733258	inactive;shared
chr13:44647894	inactive;shared
chr13:46545145	inactive;shared
chr13:47398097	inactive;shared
chr13:47837450	inactive;shared
chr13:48351187	inactive;shared
chr13:49218875	inactive;shared
chr13:51440330	inactive;shared
chr13:51456600	inactive;shared
chr13:51466443	inactive;shared
chr13:53772360	inactive;shared
chr13:53822531	inactive;shared
chr13:54387319	inactive;shared
chr13:55287867	inactive;shared
chr13:55725051	inactive;shared
chr13:57028018	inactive;shared
chr13:57959506	inactive;shared
chr13:58641668	inactive;shared
chr13:5873362	inactive;shared
chr13:59258401	inactive;shared
chr13:60128618	inactive;shared
chr13:60173398	inactive;shared
chr13:60174252	inactive;shared
chr13:63113930	inactive;shared
chr13:63337244	inactive;shared
chr13:63503755	inactive;shared
chr13:63627697	inactive;shared
chr13:67865185	inactive;shared
chr13:68815720	inactive;shared
chr13:68979132	inactive;shared
chr13:69853677	inactive;shared
chr13:70025494	inactive;shared
chr13:70653098	inactive;shared
chr13:71149211	inactive;shared
chr13:71166354	inactive;shared
chr1:37170250	inactive;shared
chr1:37185682	inactive;shared
chr13:72353896	inactive;shared
chr13:72993211	inactive;shared
chr13:73041821	inactive;shared
chr13:7414790	inactive;shared
chr13:74804555	inactive;shared
chr13:76725977	inactive;shared
chr13:76828707	inactive;shared
chr13:7691677	inactive;shared
chr13:77297680	inactive;shared
chr13:78014297	inactive;shared
chr1:37849474	inactive;shared
chr13:78928520	inactive;shared
chr13:79297066	inactive;shared
chr13:79388202	inactive;shared
chr13:79431194	inactive;shared
chr13:82253090	inactive;shared
chr13:8248297	inactive;shared
chr13:82754655	inactive;shared
chr13:83096231	inactive;shared
chr13:83131323	inactive;shared
chr13:83143527	inactive;shared
chr13:83567960	inactive;shared
chr13:84639753	inactive;shared
chr13:84688688	inactive;shared
chr1:38572255	inactive;shared
chr13:85792160	inactive;shared
chr13:86038294	inactive;shared
chr1:38635817	inactive;shared
chr1:38650874	inactive;shared
chr13:88651552	inactive;shared
chr13:88845305	inactive;shared
chr13:88924575	inactive;shared
chr13:88955158	inactive;shared
chr13:89030542	inactive;shared
chr13:89536712	inactive;shared
chr13:89814817	inactive;shared
chr13:90238092	inactive;shared
chr13:90376656	inactive;shared
chr13:91823830	inactive;shared
chr13:91906503	inactive;shared
chr13:92302740	inactive;shared
chr13:9283169	inactive;shared
chr13:9327474	inactive;shared
chr13:94549688	inactive;shared
chr13:95425792	inactive;shared
chr13:9599296	inactive;shared
chr13:96161538	inactive;shared
chr1:39640288	inactive;shared
chr13:97957971	inactive;shared
chr14:100068999	inactive;shared
chr14:100435271	inactive;shared
chr14:100891964	inactive;shared
chr14:101183187	inactive;shared
chr14:101494806	inactive;shared
chr14:10189702	inactive;shared
chr14:104030115	inactive;shared
chr14:104457158	inactive;shared
chr14:10584189	inactive;shared
chr14:105842156	inactive;shared
chr14:105872987	inactive;shared
chr14:106075591	inactive;shared
chr14:106211057	inactive;shared
chr14:10683447	inactive;shared
chr14:106836324	inactive;shared
chr14:108405409	inactive;shared
chr14:108588154	inactive;shared
chr14:109550930	inactive;shared
chr14:111315478	inactive;shared
chr14:112825513	inactive;shared
chr14:114829587	inactive;shared
chr14:114850258	inactive;shared
chr14:114952226	inactive;shared
chr14:115406879	inactive;shared
chr1:41156796	inactive;shared
chr1:41157128	inactive;shared
chr14:115879191	inactive;shared
chr14:115927896	inactive;shared
chr14:116062772	inactive;shared
chr14:116852893	inactive;shared
chr14:117018147	inactive;shared
chr14:117196866	inactive;shared
chr14:117197126	inactive;shared
chr14:117223596	inactive;shared
chr14:117435078	inactive;shared
chr14:117689848	inactive;shared
chr14:118052152	inactive;shared
chr14:118805735	inactive;shared
chr14:119854001	inactive;shared
chr14:119972710	inactive;shared
chr14:122297731	inactive;shared
chr14:122592324	inactive;shared
chr14:123065119	inactive;shared
chr14:123602676	inactive;shared
chr14:123602982	inactive;shared
chr14:123841666	inactive;shared
chr14:123986594	inactive;shared
chr14:13519778	inactive;shared
chr14:14302553	inactive;shared
chr14:15075963	inactive;shared
chr14:15634846	inactive;shared
chr14:16742510	inactive;shared
chr14:16954967	inactive;shared
chr14:17606259	inactive;shared
chr14:19379194	inactive;shared
chr14:22440505	inactive;shared
chr14:22598800	inactive;shared
chr14:22707642	inactive;shared
chr14:23031832	inactive;shared
chr14:23790992	inactive;shared
chr14:24535242	inactive;shared
chr14:26920842	inactive;shared
chr14:27377553	inactive;shared
chr14:27801057	inactive;shared
chr14:27998753	inactive;shared
chr14:28316927	inactive;shared
chr1:42873497	inactive;shared
chr14:29562860	inactive;shared
chr14:32546826	inactive;shared
chr14:32787981	inactive;shared
chr14:33634689	inactive;shared
chr14:33683831	inactive;shared
chr1:43397453	inactive;shared
chr14:34478882	inactive;shared
chr14:34996178	inactive;shared
chr14:35147828	inactive;shared
chr14:37247570	inactive;shared
chr14:38695417	inactive;shared
chr14:40044924	inactive;shared
chr14:40318507	inactive;shared
chr14:46077759	inactive;shared
chr14:46126730	inactive;shared
chr14:48137453	inactive;shared
chr14:48418911	inactive;shared
chr14:48624756	inactive;shared
chr14:48819019	inactive;shared
chr14:49779104	inactive;shared
chr1:45316002	inactive;shared
chr14:54023269	inactive;shared
chr14:54304294	inactive;shared
chr14:58637999	inactive;shared
chr14:61451554	inactive;shared
chr1:46189890	inactive;shared
chr14:62100073	inactive;shared
chr14:62569147	inactive;shared
chr14:64236819	inactive;shared
chr14:65106199	inactive;shared
chr14:65220665	inactive;shared
chr14:65303269	inactive;shared
chr14:66228989	inactive;shared
chr14:66426566	inactive;shared
chr14:66435834	inactive;shared
chr14:66486427	inactive;shared
chr14:66555773	inactive;shared
chr14:67347639	inactive;shared
chr14:68264720	inactive;shared
chr14:68362288	inactive;shared
chr14:68981612	inactive;shared
chr14:69195594	inactive;shared
chr1:46928147	inactive;shared
chr14:71242113	inactive;shared
chr14:71709652	inactive;shared
chr14:72039502	inactive;shared
chr14:72331038	inactive;shared
chr14:72405092	inactive;shared
chr14:73586679	inactive;shared
chr14:74362504	inactive;shared
chr14:74815112	inactive;shared
chr14:75513256	inactive;shared
chr14:75518403	inactive;shared
chr14:75978901	inactive;shared
chr14:76035147	inactive;shared
chr14:76809288	inactive;shared
chr14:76815472	inactive;shared
chr14:76865091	inactive;shared
chr14:77158553	inactive;shared
chr14:77401481	inactive;shared
chr14:77674275	inactive;shared
chr14:79761147	inactive;shared
chr14:79783034	inactive;shared
chr14:80233188	inactive;shared
chr14:80335619	inactive;shared
chr14:80844512	inactive;shared
chr14:81975406	inactive;shared
chr14:82987954	inactive;shared
chr14:84612677	inactive;shared
chr14:8533226	inactive;shared
chr14:8562420	inactive;shared
chr14:86538220	inactive;shared
chr14:86951362	inactive;shared
chr14:89556776	inactive;shared
chr14:92081980	inactive;shared
chr14:92718075	inactive;shared
chr14:93292627	inactive;shared
chr14:93395651	inactive;shared
chr14:93585756	inactive;shared
chr14:9593939	inactive;shared
chr14:9597519	inactive;shared
chr14:9644631	inactive;shared
chr14:96489892	inactive;shared
chr14:97258784	inactive;shared
chr14:97511421	inactive;shared
chr14:98083607	inactive;shared
chr14:9811610	inactive;shared
chr14:98589329	inactive;shared
chr14:98612705	inactive;shared
chr1:50273022	inactive;shared
chr1:50956425	inactive;shared
chr15:100878869	inactive;shared
chr15:10146055	inactive;shared
chr15:103068426	inactive;shared
chr15:103262548	inactive;shared
chr15:11291141	inactive;shared
chr15:11298153	inactive;shared
chr15:11844974	inactive;shared
chr15:11965383	inactive;shared
chr1:51236815	inactive;shared
chr1:51241208	inactive;shared
chr1:51272657	inactive;shared
chr15:13103738	inactive;shared
chr15:13563091	inactive;shared
chr1:51360282	inactive;shared
chr15:13996936	inactive;shared
chr15:15104097	inactive;shared
chr1:51554227	inactive;shared
chr15:17302315	inactive;shared
chr15:18966987	inactive;shared
chr15:20884417	inactive;shared
chr1:52094708	inactive;shared
chr15:21130779	inactive;shared
chr15:21344055	inactive;shared
chr15:21395092	inactive;shared
chr15:22170153	inactive;shared
chr1:52251156	inactive;shared
chr15:22867771	inactive;shared
chr15:23135132	inactive;shared
chr15:25230364	inactive;shared
chr15:26829866	inactive;shared
chr15:27892226	inactive;shared
chr15:28746796	inactive;shared
chr15:31218504	inactive;shared
chr15:32038810	inactive;shared
chr15:32573387	inactive;shared
chr15:32614921	inactive;shared
chr15:33352723	inactive;shared
chr15:34299545	inactive;shared
chr15:34331159	inactive;shared
chr15:34344382	inactive;shared
chr1:53563875	inactive;shared
chr15:36053200	inactive;shared
chr15:37024622	inactive;shared
chr15:37435937	inactive;shared
chr15:3751754	inactive;shared
chr15:37789099	inactive;shared
chr15:38094345	inactive;shared
chr1:53844874	inactive;shared
chr15:39188217	inactive;shared
chr15:39876694	inactive;shared
chr15:39887277	inactive;shared
chr15:40297357	inactive;shared
chr15:40781910	inactive;shared
chr15:40923651	inactive;shared
chr15:41137785	inactive;shared
chr15:42619102	inactive;shared
chr15:42653687	inactive;shared
chr15:42680395	inactive;shared
chr15:42995339	inactive;shared
chr15:43043387	inactive;shared
chr15:43114962	inactive;shared
chr15:43775617	inactive;shared
chr15:44897390	inactive;shared
chr15:45879772	inactive;shared
chr15:47768725	inactive;shared
chr15:48162595	inactive;shared
chr1:54853574	inactive;shared
chr1:54855519	inactive;shared
chr15:50736075	inactive;shared
chr15:51103567	inactive;shared
chr15:51135916	inactive;shared
chr15:51285545	inactive;shared
chr15:53503938	inactive;shared
chr15:53638988	inactive;shared
chr15:56812807	inactive;shared
chr15:56817584	inactive;shared
chr1:55683869	inactive;shared
chr1:55686519	inactive;shared
chr15:56964014	inactive;shared
chr15:57499307	inactive;shared
chr15:58294792	inactive;shared
chr15:59979170	inactive;shared
chr15:60214909	inactive;shared
chr15:63520516	inactive;shared
chr15:63624390	inactive;shared
chr15:63769150	inactive;shared
chr15:64007347	inactive;shared
chr15:64177300	inactive;shared
chr15:64258047	inactive;shared
chr15:64428646	inactive;shared
chr15:64429464	inactive;shared
chr15:64429916	inactive;shared
chr15:64495636	inactive;shared
chr15:64639553	inactive;shared
chr15:64778172	inactive;shared
chr15:64791153	inactive;shared
chr15:66474654	inactive;shared
chr15:66559217	inactive;shared
chr15:67178961	inactive;shared
chr15:67737968	inactive;shared
chr15:67781284	inactive;shared
chr1:56800913	inactive;shared
chr15:68190072	inactive;shared
chr15:68194662	inactive;shared
chr15:69274532	inactive;shared
chr15:70993644	inactive;shared
chr15:71690702	inactive;shared
chr15:72493542	inactive;shared
chr1:57292888	inactive;shared
chr15:75291340	inactive;shared
chr15:76215476	inactive;shared
chr15:77138123	inactive;shared
chr15:78319463	inactive;shared
chr15:78420397	inactive;shared
chr15:78456043	inactive;shared
chr15:78508630	inactive;shared
chr15:80291397	inactive;shared
chr15:82990027	inactive;shared
chr15:84831637	inactive;shared
chr15:84911231	inactive;shared
chr15:86290966	inactive;shared
chr15:86324022	inactive;shared
chr15:86858586	inactive;shared
chr15:88397780	inactive;shared
chr15:88468271	inactive;shared
chr15:89924474	inactive;shared
chr15:90333487	inactive;shared
chr15:90827867	inactive;shared
chr15:90831435	inactive;shared
chr15:91012984	inactive;shared
chr15:91096023	inactive;shared
chr15:91869969	inactive;shared
chr15:92087777	inactive;shared
chr15:92525119	inactive;shared
chr15:92656767	inactive;shared
chr15:93631063	inactive;shared
chr15:93696428	inactive;shared
chr15:95002020	inactive;shared
chr15:95055510	inactive;shared
chr15:95099723	inactive;shared
chr15:95101611	inactive;shared
chr15:95314275	inactive;shared
chr15:95866287	inactive;shared
chr1:60407233	inactive;shared
chr1:60616297	inactive;shared
chr1:60628027	inactive;shared
chr1:61208662	inactive;shared
chr16:12146806	inactive;shared
chr16:12262999	inactive;shared
chr16:12606956	inactive;shared
chr16:12610439	inactive;shared
chr16:12664362	inactive;shared
chr16:12837412	inactive;shared
chr16:13079710	inactive;shared
chr1:61462746	inactive;shared
chr1:61530427	inactive;shared
chr1:61539932	inactive;shared
chr16:19214962	inactive;shared
chr1:62239883	inactive;shared
chr1:62255044	inactive;shared
chr16:23842927	inactive;shared
chr16:23845346	inactive;shared
chr1:62519049	inactive;shared
chr16:25315577	inactive;shared
chr16:26035333	inactive;shared
chr16:26035901	inactive;shared
chr16:26079041	inactive;shared
chr16:26545718	inactive;shared
chr16:26720676	inactive;shared
chr16:27370839	inactive;shared
chr16:27882323	inactive;shared
chr16:28530578	inactive;shared
chr16:29759820	inactive;shared
